lens_make,lens_model,lens_type,lens_crop_factor,lens_dist_model,lens_dist_focal,lens_dist_a,lens_dist_b,lens_dist_c,lens_dist_k1,lens_dist_k2,lens_dist_k3,Corner Radius
Canon,Fixed lens PowerShot S100,,4.62,ptlens,12.3,0,-0.01071,0,,,,0.3806938312
Canon,Fixed lens PowerShot S100,,4.62,ptlens,21.7,0,-0.00119,0,,,,0.2157849827
Canon,Fixed lens PowerShot S100,,4.62,ptlens,26,0,-0.00143,0,,,,0.1800974663
Canon,Fixed lens PowerShot S110,,4.62,ptlens,5.2,0.02413,-0.13243,0.04812,,,,0.9004873315
Canon,Fixed lens PowerShot S110,,4.62,ptlens,7.3,0,-0.03409,0,,,,0.6414430307
Canon,Fixed lens PowerShot S110,,4.62,ptlens,11.6,0,-0.0117,0,,,,0.4036667348
Canon,Fixed lens PowerShot S110,,4.62,ptlens,15.1,0,-0.00591,0,,,,0.3101015976
Canon,Fixed lens PowerShot S110,,4.62,ptlens,26,0,-0.00051,0,,,,0.1800974663
Canon,Fixed lens PowerShot S120,,4.62,ptlens,5.2,0.03458,-0.14652,-0.00567,,,,0.9004873315
Canon,Fixed lens PowerShot S120,,4.62,ptlens,6,0.02428,-0.11282,0.00044,,,,0.780422354
Canon,Fixed lens PowerShot S120,,4.62,ptlens,7.5,0.00729,-0.05338,-0.00784,,,,0.6243378832
Canon,Fixed lens PowerShot S120,,4.62,ptlens,10.8,0,-0.01923,0,,,,0.4335679744
Canon,Fixed lens PowerShot S120,,4.62,ptlens,21.7,-0.00889,0.02672,-0.03212,,,,0.2157849827
Canon,Fixed lens PowerShot S120,,4.62,ptlens,26,0,-0.00284,0,,,,0.1800974663
Canon,Fixed lens PowerShot S2 IS,,6,ptlens,6,0.019347,-0.049194,0,,,,0.6009252126
Canon,Fixed lens PowerShot S2 IS,,6,ptlens,6.7,0.014225,-0.033434,0,,,,0.5381419814
Canon,Fixed lens PowerShot S2 IS,,6,ptlens,7.2,0.012654,-0.028234,0,,,,0.5007710105
Canon,Fixed lens PowerShot S2 IS,,6,ptlens,7.6,0.011063,-0.022491,0,,,,0.4744146415
Canon,Fixed lens PowerShot S2 IS,,6,ptlens,9,0.007561,-0.012771,0,,,,0.4006168084
Canon,Fixed lens PowerShot S2 IS,,6,ptlens,11.6,0,0.004476,0,,,,0.3108233858
Canon,Fixed lens PowerShot S2 IS,,6,ptlens,46.3,0,0,0,,,,0.07787367766
Canon,Fixed lens PowerShot S2 IS,,6,ptlens,72,0,0,0,,,,0.05007710105
Canon,Fixed lens PowerShot S2 IS,,6,poly3,16.4,,,,0.01755,,,0.2198506875
Canon,Fixed lens PowerShot S2 IS,,6,poly3,20.7,,,,0.01163,,,0.174181221
Canon,Fixed lens PowerShot S2 IS,,6,poly3,26.8,,,,0.008009,,,0.1345354954
Canon,Fixed lens PowerShot S2 IS,,6,poly3,34.3,,,,0.005827,,,0.105118113
Canon,Fixed lens PowerShot S2 IS,,6,poly3,40.3,,,,0.003938,,,0.08946777358
Canon,Fixed lens PowerShot S2 IS,,6,poly3,51.8,,,,0.003021,,,0.06960523698
Canon,Fixed lens PowerShot S2 IS,,6,poly3,64.7,,,,0.003778,,,0.05572722219
Canon,Fixed lens PowerShot S2 IS,,6,poly3,72,,,,0.003404,,,0.05007710105
Canon,Fixed lens PowerShot S200,,6.5,poly3,5.406,,,,-0.009326,,,0.6156494964
Canon,Fixed lens PowerShot S200,,6.5,poly3,6.719,,,,-0.005177,,,0.4953417439
Canon,Fixed lens PowerShot S200,,6.5,poly3,7.938,,,,-0.005364,,,0.4192745247
Canon,Fixed lens PowerShot S200,,6.5,poly3,9.188,,,,-0.004363,,,0.362233476
Canon,Fixed lens PowerShot S200,,6.5,poly3,10.813,,,,-0.003325,,,0.3077962802
Canon,Fixed lens PowerShot S5 IS,,6,ptlens,6,0.019347,-0.049194,0,,,,0.6009252126
Canon,Fixed lens PowerShot S5 IS,,6,ptlens,6.7,0.014225,-0.033434,0,,,,0.5381419814
Canon,Fixed lens PowerShot S5 IS,,6,ptlens,7.2,0.012654,-0.028234,0,,,,0.5007710105
Canon,Fixed lens PowerShot S5 IS,,6,ptlens,7.6,0.011063,-0.022491,0,,,,0.4744146415
Canon,Fixed lens PowerShot S5 IS,,6,ptlens,9,0.007561,-0.012771,0,,,,0.4006168084
Canon,Fixed lens PowerShot S5 IS,,6,ptlens,11.6,0,0.004476,0,,,,0.3108233858
Canon,Fixed lens PowerShot S5 IS,,6,ptlens,46.3,0,0,0,,,,0.07787367766
Canon,Fixed lens PowerShot S5 IS,,6,ptlens,72,0,0,0,,,,0.05007710105
Canon,Fixed lens PowerShot S5 IS,,6,poly3,16.4,,,,0.01755,,,0.2198506875
Canon,Fixed lens PowerShot S5 IS,,6,poly3,20.7,,,,0.01163,,,0.174181221
Canon,Fixed lens PowerShot S5 IS,,6,poly3,26.8,,,,0.008009,,,0.1345354954
Canon,Fixed lens PowerShot S5 IS,,6,poly3,34.3,,,,0.005827,,,0.105118113
Canon,Fixed lens PowerShot S5 IS,,6,poly3,40.3,,,,0.003938,,,0.08946777358
Canon,Fixed lens PowerShot S5 IS,,6,poly3,51.8,,,,0.003021,,,0.06960523698
Canon,Fixed lens PowerShot S5 IS,,6,poly3,64.7,,,,0.003778,,,0.05572722219
Canon,Fixed lens PowerShot S5 IS,,6,poly3,72,,,,0.003404,,,0.05007710105
Canon,Fixed lens PowerShot S50,,4.843,ptlens,7.094,0.007715,-0.026731,0,,,,0.6296761925
Canon,Fixed lens PowerShot S50,,4.843,ptlens,8.625,0.002869,-0.017441,0,,,,0.5179041055
Canon,Fixed lens PowerShot S50,,4.843,ptlens,10.313,-0.002159,-0.005133,0,,,,0.4331351605
Canon,Fixed lens PowerShot S50,,4.843,ptlens,12.281,-0.000263,-0.008304,0,,,,0.3637263179
Canon,Fixed lens PowerShot S50,,4.843,ptlens,14.719,-0.000643,-0.004951,0,,,,0.3034800537
Canon,Fixed lens PowerShot S50,,4.843,ptlens,17.5,-0.000855,-0.00274,0,,,,0.2552527377
Canon,Fixed lens PowerShot S50,,4.843,ptlens,21.313,-0.001024,-0.001516,0,,,,0.2095867738
Canon,Fixed lens PowerShot S500,,4.843,ptlens,7.406,0.009324,-0.03174,0,,,,0.6031491912
Canon,Fixed lens PowerShot S500,,4.843,ptlens,9.094,0.00233,-0.016863,0,,,,0.491194514
Canon,Fixed lens PowerShot S500,,4.843,ptlens,10.813,0.001054,-0.01068,0,,,,0.4131067151
Canon,Fixed lens PowerShot S500,,4.843,ptlens,12.875,-0.000662,-0.005582,0,,,,0.3469454687
Canon,Fixed lens PowerShot S500,,4.843,ptlens,15.438,-0.001583,-0.001308,0,,,,0.2893459587
Canon,Fixed lens PowerShot S500,,4.843,ptlens,18.344,-0.001857,-3.20E-05,0,,,,0.2435086628
Canon,Fixed lens PowerShot S500,,4.843,ptlens,22.219,0.00044,-0.003014,0,,,,0.2010406818
Canon,Fixed lens PowerShot S500,,4.843,ptlens,7.406,0.020376,-0.071126,0,,,,0.6031491912
Canon,Fixed lens PowerShot S500,,4.843,ptlens,9.094,0.007209,-0.039397,0,,,,0.491194514
Canon,Fixed lens PowerShot S500,,4.843,ptlens,10.813,0.011956,-0.043268,0,,,,0.4131067151
Canon,Fixed lens PowerShot S500,,4.843,ptlens,12.875,0.004586,-0.023343,0,,,,0.3469454687
Canon,Fixed lens PowerShot S500,,4.843,ptlens,15.438,-0.000285,-0.006557,0,,,,0.2893459587
Canon,Fixed lens PowerShot S500,,4.843,ptlens,18.344,-0.002035,-0.002635,0,,,,0.2435086628
Canon,Fixed lens PowerShot S500,,4.843,ptlens,22.219,0.005671,-0.017739,0,,,,0.2010406818
Canon,Fixed lens PowerShot S80,,4.843,ptlens,5.813,0.018497,-0.049501,0,,,,0.7684367641
Canon,Fixed lens PowerShot S80,,4.843,ptlens,7.281,0.009117,-0.029053,0,,,,0.6135040393
Canon,Fixed lens PowerShot S80,,4.843,ptlens,8.563,0.002901,-0.013311,0,,,,0.5216539659
Canon,Fixed lens PowerShot S80,,4.843,ptlens,9.906,0.001689,-0.008652,0,,,,0.4509310428
Canon,Fixed lens PowerShot S80,,4.843,ptlens,11.406,0,-0.00346,0,,,,0.3916292223
Canon,Fixed lens PowerShot S80,,4.843,ptlens,13.156,0,-0.001674,0,,,,0.3395350342
Canon,Fixed lens PowerShot S80,,4.843,ptlens,15.156,0,-0.001123,0,,,,0.2947296721
Canon,Fixed lens PowerShot S80,,4.843,ptlens,17.469,0,0,0,,,,0.2557057021
Canon,Fixed lens PowerShot S80,,4.843,ptlens,20.688,0,0.000898,0,,,,0.2159185475
Canon,Fixed lens PowerShot S80,,4.843,poly3,13.156,,,,0.002149,,,0.3395350342
Canon,Fixed lens PowerShot S80,,4.843,poly3,15.156,,,,0.0023,,,0.2947296721
Canon,Fixed lens PowerShot S80,,4.843,poly3,17.469,,,,0.002178,,,0.2557057021
Canon,Fixed lens PowerShot S80,,4.843,poly3,20.688,,,,0.002601,,,0.2159185475
Canon,Fixed lens PowerShot S90,,4.67,ptlens,6,0.01801,-0.09667,0.02041,,,,0.7720666543
Canon,Fixed lens PowerShot S90,,4.67,ptlens,7.5,0.00793,-0.0524,-0.00156,,,,0.6176533234
Canon,Fixed lens PowerShot S90,,4.67,ptlens,10.7,-0.01274,0.02428,-0.04366,,,,0.4329345725
Canon,Fixed lens PowerShot S90,,4.67,ptlens,18.2,0.02233,-0.0766,0.07502,,,,0.2545274684
Canon,Fixed lens PowerShot S90,,4.67,ptlens,22.5,-0.00256,0.01016,-0.01643,,,,0.2058844411
Canon,Fixed lens PowerShot S95,,4.67,ptlens,6,0.01786,-0.08833,0.00128,,,,0.7720666543
Canon,Fixed lens PowerShot S95,,4.67,ptlens,7.5,0.01778,-0.09282,0.05441,,,,0.6176533234
Canon,Fixed lens PowerShot S95,,4.67,ptlens,9.6,0.00629,-0.04712,0.0346,,,,0.4825416589
Canon,Fixed lens PowerShot S95,,4.67,ptlens,12.8,0,-0.01177,0,,,,0.3619062442
Canon,Fixed lens PowerShot S95,,4.67,ptlens,22.5,0,-0.0028,0,,,,0.2058844411
Canon,Fixed lens PowerShot SD450,,6.05,ptlens,5.8,0.009753,-0.025366,0,,,,0.616509195
Canon,Fixed lens PowerShot SD450,,6.05,ptlens,7.109,0,-0.008832,0,,,,0.5029896372
Canon,Fixed lens PowerShot SD450,,6.05,ptlens,8.462,0,-0.007422,0,,,,0.422565981
Canon,Fixed lens PowerShot SD450,,6.05,ptlens,10.093,0,-0.006845,0,,,,0.3542805242
Canon,Fixed lens PowerShot SD450,,6.05,ptlens,14.421,0,0,0,,,,0.2479546031
Canon,Fixed lens PowerShot SD450,,6.05,ptlens,17.4,0,0.001424,0,,,,0.205503065
Canon,Fixed lens PowerShot SD550,,4.8,ptlens,7.7,0.006629,-0.024613,0,,,,0.5853167655
Canon,Fixed lens PowerShot SD550,,4.8,ptlens,9.028,0.00359,-0.017262,0,,,,0.4992178882
Canon,Fixed lens PowerShot SD550,,4.8,ptlens,10.487,0,-0.008536,0,,,,0.4297643839
Canon,Fixed lens PowerShot SD550,,4.8,ptlens,12.523,0,-0.006646,0,,,,0.3598929246
Canon,Fixed lens PowerShot SD550,,4.8,ptlens,15.599,0,-0.003511,0,,,,0.288924873
Canon,Fixed lens PowerShot SD550,,4.8,ptlens,18.776,0,-0.001002,0,,,,0.2400372334
Canon,Fixed lens PowerShot SD550,,4.8,ptlens,23.1,0,0.000834,0,,,,0.1951055885
Canon,Fixed lens PowerShot SD950 IS,,4.7,poly3,7.7,,,,-0.01427,,,0.5977703137
Canon,Fixed lens PowerShot SD950 IS,,4.7,poly3,11.45,,,,-0.00828,,,0.4019940101
Canon,Fixed lens PowerShot SD950 IS,,4.7,poly3,13.68,,,,-0.00693,,,0.3364642848
Canon,Fixed lens PowerShot SD950 IS,,4.7,poly3,19.55,,,,-0.00304,,,0.2354389471
Canon,Fixed lens PowerShot SD950 IS,,4.7,poly3,28.5,,,,-0.00073,,,0.1615028567
Canon,Fixed lens PowerShot SX10 IS,,5.6,ptlens,7.9,0.02144,-0.0514,0.02812,,,,0.4889988167
Canon,Fixed lens PowerShot SX10 IS,,5.6,ptlens,13.7,0.00104,0.00887,0.01012,,,,0.2819774199
Canon,Fixed lens PowerShot SX10 IS,,5.6,ptlens,23,0.00606,-0.01354,0.01202,,,,0.1679604631
Canon,Fixed lens PowerShot SX10 IS,,5.6,ptlens,33.5,0.00333,-0.01698,0.03222,,,,0.1153161389
Canon,Fixed lens PowerShot SX10 IS,,5.6,ptlens,49.8,-0.00278,-0.00161,0.01773,,,,0.07757210145
Canon,Fixed lens PowerShot SX10 IS,,5.6,ptlens,67.4,0.00474,-0.02254,0.03282,,,,0.05731588505
Canon,Fixed lens PowerShot SX10 IS,,5.6,ptlens,95.5,0.01336,-0.04402,0.05062,,,,0.04045121102
Canon,Fixed lens PowerShot SX150 IS,,5.62,ptlens,5,0.00489,-0.0203,0.00662,,,,0.7698685997
Canon,Fixed lens PowerShot SX150 IS,,5.62,ptlens,5.4,0.00131,-0.00473,-0.0147,,,,0.7128412961
Canon,Fixed lens PowerShot SX150 IS,,5.62,ptlens,6.6,0.00482,-0.02275,0.00513,,,,0.5832337877
Canon,Fixed lens PowerShot SX150 IS,,5.62,ptlens,8.2,0.00464,-0.02242,0.00179,,,,0.469432073
Canon,Fixed lens PowerShot SX150 IS,,5.62,ptlens,10.4,0.00692,-0.02854,0.01552,,,,0.3701291345
Canon,Fixed lens PowerShot SX150 IS,,5.62,ptlens,12,-0.00161,-0.00072,-0.00297,,,,0.3207785832
Canon,Fixed lens PowerShot SX150 IS,,5.62,ptlens,21.8,0.00766,-0.02324,0.02432,,,,0.1765753669
Canon,Fixed lens PowerShot SX150 IS,,5.62,ptlens,38.1,0,0.00149,0,,,,0.1010326246
Canon,Fixed lens PowerShot SX150 IS,,5.62,ptlens,47.4,0,0.00284,0,,,,0.08120976791
Canon,Fixed lens PowerShot SX150 IS,,5.62,ptlens,60,0,0.00312,0,,,,0.06415571665
Canon,Fixed lens PowerShot SX150 IS,,5.62,ptlens,5,0.02028,-0.08888,-0.01226,,,,0.7698685997
Canon,Fixed lens PowerShot SX150 IS,,5.62,ptlens,5.4,0.01979,-0.08316,-0.00808,,,,0.7128412961
Canon,Fixed lens PowerShot SX150 IS,,5.62,ptlens,6.6,0.01447,-0.06509,0.01205,,,,0.5832337877
Canon,Fixed lens PowerShot SX150 IS,,5.62,ptlens,8.2,0.00557,-0.03164,0.00251,,,,0.469432073
Canon,Fixed lens PowerShot SX150 IS,,5.62,ptlens,10.4,0.00188,-0.01367,0.00334,,,,0.3701291345
Canon,Fixed lens PowerShot SX150 IS,,5.62,ptlens,12,0.00808,-0.03209,0.02894,,,,0.3207785832
Canon,Fixed lens PowerShot SX150 IS,,5.62,ptlens,21.8,0,0.00062,0,,,,0.1765753669
Canon,Fixed lens PowerShot SX150 IS,,5.62,ptlens,38.1,0,0.00309,0,,,,0.1010326246
Canon,Fixed lens PowerShot SX150 IS,,5.62,ptlens,47.4,0,0.00314,0,,,,0.08120976791
Canon,Fixed lens PowerShot SX150 IS,,5.62,ptlens,60,0,0.00298,0,,,,0.06415571665
Canon,Fixed lens PowerShot SX160 IS,,5.6,ptlens,5,0.0255,-0.1025,-0.00421,,,,0.7726181305
Canon,Fixed lens PowerShot SX160 IS,,5.6,ptlens,7.1,0.0084,-0.0439,-0.0017,,,,0.544097275
Canon,Fixed lens PowerShot SX160 IS,,5.6,ptlens,10.8,0.0011,-0.0061,-0.016,,,,0.3576935789
Canon,Fixed lens PowerShot SX160 IS,,5.6,ptlens,17.4,0,-0.0003,0,,,,0.2220167042
Canon,Fixed lens PowerShot SX160 IS,,5.6,ptlens,27.9,0,0.0007,0,,,,0.1384620305
Canon,Fixed lens PowerShot SX160 IS,,5.6,ptlens,40.9,0,0.0012,0,,,,0.09445209419
Canon,Fixed lens PowerShot SX160 IS,,5.6,ptlens,54.9,0,0.0001,0,,,,0.07036594995
Canon,Fixed lens PowerShot SX160 IS,,5.6,ptlens,69.9,0,0.0016,0,,,,0.05526596069
Canon,Fixed lens PowerShot SX160 IS,,5.6,ptlens,80,0,0.0008,0,,,,0.04828863315
Canon,Fixed lens PowerShot SX220 HS,,5.6,ptlens,5,0.02746,-0.1202,0.01599,,,,0.7726181305
Canon,Fixed lens PowerShot SX220 HS,,5.6,ptlens,5.6,0.02357,-0.10154,0.00125,,,,0.6898376165
Canon,Fixed lens PowerShot SX220 HS,,5.6,ptlens,6.1,0.01844,-0.08194,0.00145,,,,0.6332935496
Canon,Fixed lens PowerShot SX220 HS,,5.6,ptlens,7,0.01068,-0.05292,-0.00089,,,,0.5518700932
Canon,Fixed lens PowerShot SX220 HS,,5.6,ptlens,9.2,0.00078,-0.01168,-0.01592,,,,0.4199011579
Canon,Fixed lens PowerShot SX220 HS,,5.6,ptlens,11.5,0.00335,-0.01376,-0.00191,,,,0.3359209263
Canon,Fixed lens PowerShot SX220 HS,,5.6,ptlens,14.7,0.00628,-0.02587,0.02812,,,,0.2627952825
Canon,Fixed lens PowerShot SX220 HS,,5.6,ptlens,27.2,0.00104,-0.00722,0.01207,,,,0.1420253916
Canon,Fixed lens PowerShot SX220 HS,,5.6,ptlens,49.2,0.00194,-0.01058,0.01279,,,,0.07851810269
Canon,Fixed lens PowerShot SX220 HS,,5.6,ptlens,70,-0.00025,0.00848,-0.00985,,,,0.05518700932
Canon,Fixed lens PowerShot SX220 HS,,5.6,poly3,5,,,,-0.00538,,,0.7726181305
Canon,Fixed lens PowerShot SX220 HS,,5.6,poly3,5.6,,,,-0.01139,,,0.6898376165
Canon,Fixed lens PowerShot SX220 HS,,5.6,poly3,6.1,,,,-0.01057,,,0.6332935496
Canon,Fixed lens PowerShot SX220 HS,,5.6,poly3,8.5,,,,-0.00697,,,0.4544812532
Canon,Fixed lens PowerShot SX220 HS,,5.6,poly3,17.3,,,,-0.00102,,,0.2233000377
Canon,Fixed lens PowerShot SX220 HS,,5.6,poly3,27.2,,,,-0.00042,,,0.1420253916
Canon,Fixed lens PowerShot SX220 HS,,5.6,poly3,49.2,,,,-0.00202,,,0.07851810269
Canon,Fixed lens PowerShot SX220 HS,,5.6,poly3,70,,,,0.0042,,,0.05518700932
Canon,Fixed lens PowerShot SX240 HS,,5.56,ptlens,4.5,0.06245,-0.20795,0.06699,,,,0.8646405936
Canon,Fixed lens PowerShot SX240 HS,,5.56,ptlens,6.5,-0.00555,0.01217,-0.07664,,,,0.5985973341
Canon,Fixed lens PowerShot SX240 HS,,5.56,ptlens,10.9,0,-0.0069,0,,,,0.356961713
Canon,Fixed lens PowerShot SX240 HS,,5.56,ptlens,18.7,0,-0.00279,0,,,,0.2080685921
Canon,Fixed lens PowerShot SX240 HS,,5.56,ptlens,33.6,0,-0.00472,0,,,,0.1158000795
Canon,Fixed lens PowerShot SX240 HS,,5.56,ptlens,65.6,0,-0.00556,0,,,,0.05931223584
Canon,Fixed lens PowerShot SX240 HS,,5.56,ptlens,90,0,0.002,0,,,,0.04323202968
Canon,Fixed lens PowerShot SX30 IS,,5.58,ptlens,4.3,0.08567,-0.28856,0.18737,,,,0.9016132222
Canon,Fixed lens PowerShot SX30 IS,,5.58,ptlens,7,0.02277,-0.09192,0.06641,,,,0.5538481222
Canon,Fixed lens PowerShot SX30 IS,,5.58,ptlens,14.6,0.00605,-0.02097,0.02118,,,,0.2655436202
Canon,Fixed lens PowerShot SX30 IS,,5.58,ptlens,32.6,-0.003,0.02448,-0.04869,,,,0.1189244434
Canon,Fixed lens PowerShot SX30 IS,,5.58,ptlens,90,0.0002,-0.00335,0.00379,,,,0.04307707617
Canon,Fixed lens PowerShot SX30 IS,,5.58,ptlens,125.5,0.00899,-0.02722,0.02715,,,,0.03089192713
Canon,Fixed lens PowerShot SX30 IS,,5.58,ptlens,150.5,0.00238,-0.00459,0.01057,,,,0.02576037778
Canon,Fixed lens Powershot SX50 HS,,5.61,ptlens,4.3,0.11315,-0.35673,0.20756,,,,0.8967917611
Canon,Fixed lens Powershot SX50 HS,,5.61,ptlens,5.4,0.03482,-0.12448,0.03951,,,,0.7141119579
Canon,Fixed lens Powershot SX50 HS,,5.61,ptlens,6.6,0.0209,-0.08127,0.03418,,,,0.5842734201
Canon,Fixed lens Powershot SX50 HS,,5.61,ptlens,10.5,0.00894,-0.02868,0.01166,,,,0.3672575784
Canon,Fixed lens Powershot SX50 HS,,5.61,ptlens,22.9,-0.00578,0.01887,-0.01359,,,,0.1683932128
Canon,Fixed lens Powershot SX50 HS,,5.61,ptlens,59.4,0.00933,-0.03209,0.03619,,,,0.0649192689
Canon,Fixed lens Powershot SX50 HS,,5.61,ptlens,83.3,0.00154,-0.00388,0.00317,,,,0.04629297206
Canon,Fixed lens Powershot SX50 HS,,5.61,ptlens,114.1,0.00811,-0.03616,0.05381,,,,0.03379670966
Canon,Fixed lens Powershot SX50 HS,,5.61,ptlens,171.6,-0.00046,0.00246,-0.00074,,,,0.02247205462
Canon,Fixed lens PowerShot SX510 HS,,5.58,poly3,4.3,,,,-0.00676,,,0.9016132222
Canon,Fixed lens PowerShot SX510 HS,,5.58,poly3,7.3,,,,-0.00704,,,0.5310872405
Canon,Fixed lens PowerShot SX510 HS,,5.58,poly3,13.5,,,,-0.00508,,,0.2871805078
Canon,Fixed lens PowerShot SX510 HS,,5.58,poly3,38.02,,,,-0.0009,,,0.1019709851
Canon,Fixed lens PowerShot SX510 HS,,5.58,poly3,129,,,,0.01651,,,0.03005377407
Canon,Fixed lens PowerShot SX510 HS,,5.58,ptlens,4.3,0.09431,-0.30906,0.16325,,,,0.9016132222
Canon,Fixed lens PowerShot SX510 HS,,5.58,ptlens,7.3,-0.01391,0.04723,-0.1158,,,,0.5310872405
Canon,Fixed lens PowerShot SX510 HS,,5.58,ptlens,13.5,-0.00449,0.00424,-0.00131,,,,0.2871805078
Canon,Fixed lens PowerShot SX510 HS,,5.58,ptlens,38,0,-0.00112,0,,,,0.1020246541
Canon,Fixed lens PowerShot SX510 HS,,5.58,ptlens,129,0,0.00284,0,,,,0.03005377407
Canon,Fixed lens Powershot SX60 HS,,5.61,ptlens,3.8,0.0970589,-0.273136,0.0630845,,,,1.014790677
Canon,Fixed lens Powershot SX60 HS,,5.61,ptlens,4.128,0.0646607,-0.198525,0.0390438,,,,0.9341580845
Canon,Fixed lens Powershot SX60 HS,,5.61,ptlens,4.944,0.0242975,-0.0803573,-0.0422722,,,,0.7799766531
Canon,Fixed lens Powershot SX60 HS,,5.61,ptlens,8.119,0,-0.0162908,0,,,,0.4749605336
Canon,Fixed lens Powershot SX60 HS,,5.61,ptlens,14.527,0,-0.00103124,0,,,,0.2654508551
Canon,Fixed lens Powershot SX60 HS,,5.61,ptlens,97.733,0,-0.00533191,0,,,,0.03945652515
Canon,Fixed lens Powershot SX60 HS,,5.61,ptlens,247,0,0.0016205,0,,,,0.01561216426
Canon,Fixed lens PowerShot SX700 HS,,5.6,ptlens,4.5,0.03396,-0.11175,-0.01779,,,,0.8584645894
Canon,Fixed lens PowerShot SX700 HS,,5.6,ptlens,5.5,0.03289,-0.11253,0.02444,,,,0.7023801186
Canon,Fixed lens PowerShot SX700 HS,,5.6,ptlens,6.6,0.02218,-0.08388,0.03521,,,,0.5853167655
Canon,Fixed lens PowerShot SX700 HS,,5.6,ptlens,9.5,0.01211,-0.04143,0.02055,,,,0.4066411213
Canon,Fixed lens PowerShot SX700 HS,,5.6,ptlens,13.5,-0.0022,0.00264,-0.00558,,,,0.2861548631
Canon,Fixed lens PowerShot SX700 HS,,5.6,ptlens,18.2,-0.00212,0.00441,-0.00378,,,,0.2122577281
Canon,Fixed lens PowerShot SX700 HS,,5.6,ptlens,23.4,0.00328,-0.01242,0.01298,,,,0.1650893441
Canon,Fixed lens PowerShot SX700 HS,,5.6,ptlens,29.1,-0.00036,-0.00082,0.00209,,,,0.1327522561
Canon,Fixed lens PowerShot SX700 HS,,5.6,ptlens,36.2,0.00129,-0.00626,0.00705,,,,0.1067152114
Canon,Fixed lens PowerShot SX700 HS,,5.6,ptlens,46.3,0.00715,-0.02588,0.0244,,,,0.0834360832
Canon,Fixed lens PowerShot SX700 HS,,5.6,ptlens,46.3,0.00715,-0.02588,0.0244,,,,0.0834360832
Canon,Fixed lens PowerShot SX700 HS,,5.6,ptlens,62.9,0.00067,-0.00852,0.01085,,,,0.06141638557
Canon,Fixed lens PowerShot SX700 HS,,5.6,ptlens,92,-0.00306,0.00016,-0.00374,,,,0.04199011579
Canon,Fixed lens PowerShot SX700 HS,,5.6,ptlens,128.7,-0.0037,0.00365,-0.00582,,,,0.03001624438
Canon,Fixed lens PowerShot SX700 HS,,5.6,ptlens,135,0.00333,-0.02616,0.03388,,,,0.02861548631
Canon,RF24-105mm F4 L IS USM,,1,ptlens,24,0.024775,-0.084337,0.064191,,,,0.9013878189
Canon,RF24-105mm F4 L IS USM,,1,ptlens,35,0.005304,-0.008849,0.009513,,,,0.6180945044
Canon,RF24-105mm F4 L IS USM,,1,ptlens,50,0.002353,0.006718,-0.005208,,,,0.4326661531
Canon,RF24-105mm F4 L IS USM,,1,ptlens,70,0.00917,-0.026657,0.042533,,,,0.3090472522
Canon,RF24-105mm F4 L IS USM,,1,ptlens,85,0.004822,-0.004327,0.00475,,,,0.2545095018
Canon,RF24-105mm F4 L IS USM,,1,ptlens,105,0.013584,-0.046043,0.069072,,,,0.2060315015
Canon,RF70-200mm F2.8 L IS USM,,1,ptlens,70,-0.003595,0.012273,-0.024708,,,,0.3090472522
Canon,RF70-200mm F2.8 L IS USM,,1,ptlens,100,0.000516,-0.000162,0.006096,,,,0.2163330765
Canon,RF70-200mm F2.8 L IS USM,,1,ptlens,135,-0.000455,0.010628,-0.009389,,,,0.1602467234
Canon,RF70-200mm F2.8 L IS USM,,1,ptlens,200,0.002144,0.001356,0.003802,,,,0.1081665383
Casio,Fixed lens EX-P700,,4.65,ptlens,7.1,0.020742,-0.051562,0,,,,0.6552569333
Casio,Fixed lens EX-P700,,4.65,ptlens,7.81,0.015463,-0.04079,0,,,,0.5956881212
Casio,Fixed lens EX-P700,,4.65,ptlens,9.2,0.009382,-0.022587,0,,,,0.5056874159
Casio,Fixed lens EX-P700,,4.65,ptlens,11.3,0,0.00109,0,,,,0.4117101085
Casio,Fixed lens EX-P700,,4.65,ptlens,14.2,0,0.003042,0,,,,0.3276284666
Casio,Fixed lens EX-P700,,4.65,ptlens,19.2,0,0.00582,0,,,,0.2423085535
Casio,Fixed lens EX-P700,,4.65,ptlens,23.4,0,0.005834,0,,,,0.1988172746
Casio,Fixed lens EX-P700,,4.65,ptlens,28.4,0,0.00818,0,,,,0.1638142333
Casio,Fixed lens EX-P700,,4.65,ptlens,7.1,0.020587,-0.07417,0,,,,0.6552569333
Casio,Fixed lens EX-Z4,,6.05,ptlens,5.8,0.016943,-0.048353,0,,,,0.616509195
Casio,Fixed lens EX-Z4,,6.05,ptlens,6.8,0.01652,-0.044474,0,,,,0.5258460781
Casio,Fixed lens EX-Z4,,6.05,ptlens,8.2,0.002124,-0.01133,0,,,,0.4360674794
Casio,Fixed lens EX-Z4,,6.05,ptlens,10.2,0,0,0,,,,0.3505640521
Casio,Fixed lens EX-Z4,,6.05,ptlens,17.4,0,0,0,,,,0.205503065
Casio,Fixed lens EX-Z750,,4.8,poly3,7.9,,,,-0.015843,,,0.5704986195
Casio,Fixed lens EX-Z750,,4.8,poly3,9.5,,,,-0.008169,,,0.4744146415
Casio,Fixed lens EX-Z750,,4.8,poly3,11.8,,,,-0.006286,,,0.381943991
Casio,Fixed lens EX-Z750,,4.8,poly3,14.2,,,,-0.004511,,,0.3173900771
